year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;350.6;350.6;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;397.0;447.1;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;381.9;381.9;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;422.4;498.8;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;259.1;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;;Azerbaijani;Ə;413.3;413.3;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;306.4;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Şamaxı filialı;Azerbaijani;Ə;238.2;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Şamaxı filialı;Azerbaijani;Ə;200.0;;YES;94.0;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Şamaxı filialı;Azerbaijani;Ə;285.1;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;215.9;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;293.1;481.6;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Şəki filialı;Azerbaijani;Ə;263.9;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Şəki filialı;Azerbaijani;Ə;215.8;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Şəki filialı;Azerbaijani;Ə;297.4;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;Şəki filialı;Azerbaijani;Ə;242.7;379.8;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;314.8;526.0;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Şəki filialı;Azerbaijani;Ə;246.5;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;271.6;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;239.3;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Ağcabədi filialı;Azerbaijani;Ə;202.1;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;254.9;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;220.3;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi;;Azerbaijani;Ə;303.5;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Ağcabədi filialı;Azerbaijani;Ə;213.9;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;277.8;509.2;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi ;Cəlilabad filialı;Azerbaijani;Ə;234.8;418.1;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Cəlilabad filialı;Azerbaijani;Ə;200.0;;YES;92.5;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;301.0;476.4;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Quba filialı;Azerbaijani;Ə;231.0;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Quba filialı;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Quba filialı;Azerbaijani;Ə;283.2;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;202.6;378.2;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Quba filialı;Azerbaijani;Ə;211.0;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;326.3;;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq münasibətlər ;;Turkish;Ə;334.9;437.3;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;370.7;434.4;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Sosial iş;;Azerbaijani;Ə;430.9;430.9;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Sosial iş;;Azerbaijani;Q;273.7;392.6;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;491.3;491.3;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;519.5;519.5;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;431.8;431.8;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;343.0;416.5;NO;;
2023-2024;Azərbaycan Dillər Universiteti;İbtidai sinif müəllimliyi ;;English;Ə;462.3;462.3;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Korreksiyaedici təlim;;Azerbaijani;Ə;200.0;381.0;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Məktəbəqədər təhsil ;;English;Ə;392.8;392.8;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;416.7;417.2;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;426.7;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;358.1;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;294.5;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;349.1;441.7;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Beynəlxalq münasibətlər ;;English;Ə;415.4;433.4;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Filologiya (ingilis dili və ədəbiyyatı);;Azerbaijani;Ə;476.7;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Filologiya (alman dili və ədəbiyyatı);;Azerbaijani;Ə;345.3;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Filologiya (fransız dili və ədəbiyyatı);;Azerbaijani;Ə;290.9;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;385.8;458.8;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Filologiya (ispan dili və ədəbiyyatı);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Böyük Britaniya üzrə);;Azerbaijani;Ə;266.9;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Almaniya üzrə);;Azerbaijani;Ə;306.7;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Fransa üzrə);;Azerbaijani;Ə;254.5;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Amerika üzrə);;Azerbaijani;Ə;280.9;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Norveç üzrə);;Azerbaijani;Ə;236.8;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Qafqaz üzrə);;Azerbaijani;Ə;221.3;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (İsrail və Yaxın Şərq üzrə);;Azerbaijani;Ə;231.8;405.0;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Yaponiya üzrə);;Azerbaijani;Ə;262.3;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (ərəb ölkələri üzrə);;Azerbaijani;Ə;228.9;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Çin üzrə);;Azerbaijani;Ə;220.2;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Cənubi Amerika üzrə);;Azerbaijani;Ə;222.0;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Mərkəzi və Şərqi üzrə);;Azerbaijani;Ə;263.1;409.3;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Rusiya üzrə);;Azerbaijani;Ə;230.7;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Türkiyə üzrə);;Azerbaijani;Ə;272.2;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Balkan ölkələri üzrə);;Azerbaijani;Ə;214.5;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Afrika üzrə);;Azerbaijani;Ə;197.4;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (İndoneziya üzrə);;Azerbaijani;Ə;196.0;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Pakistan üzrə);;Azerbaijani;Ə;194.2;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Regionşünaslıq (Amerika üzrə);;Azerbaijani;Ə;238.0;369.6;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;475.0;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-ispan dili üzrə);;Azerbaijani;Ə;420.6;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-alman dili üzrə);;Azerbaijani;Ə;463.9;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-fransız dili üzrə);;Azerbaijani;Ə;357.8;452.8;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-italyan dili üzrə);;Azerbaijani;Ə;376.0;456.6;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-Koreya dili üzrə);;Azerbaijani;Ə;467.2;467.2;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-Çin dili üzrə);;Azerbaijani;Ə;245.1;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-ərəb dili üzrə);;Azerbaijani;Ə;271.2;;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan-erməni üzrə);;Azerbaijani;Ə;311.4;446.3;NO;;
2023-2024;Azərbaycan Dillər Universiteti;Jurnalistika;;English;Ə;200.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;399.3;467.3;NO;;
2023-2024;Bakı Slavyan Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;359.1;417.0;NO;;
2023-2024;Bakı Slavyan Universiteti;Korreksiyaedici təlim;;Azerbaijani;Ə;300.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;332.4;349.7;NO;;
2023-2024;Bakı Slavyan Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;381.4;381.4;NO;;
2023-2024;Bakı Slavyan Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Q;337.3;379.3;NO;;
2023-2024;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;418.7;512.8;NO;;
2023-2024;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;332.4;;NO;;
2023-2024;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;260.8;;NO;;
2023-2024;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;258.3;;NO;;
2023-2024;Bakı Slavyan Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;327.8;;NO;;
2023-2024;Bakı Slavyan Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Q;224.6;;NO;;
2023-2024;Bakı Slavyan Universiteti;Filologiya (ingilis dili və ədəbiyyatı);;Azerbaijani;Ə;376.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Filologiya (türk dili və ədəbiyyatı);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;371.8;;NO;;
2023-2024;Bakı Slavyan Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;305.4;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Rusiya üzrə);;Azerbaijani;Ə;198.8;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Belarus üzrə);;Azerbaijani;Ə;190.1;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Almaniya üzrə);;Azerbaijani;Ə;229.7;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Azərbaycan üzrə);;Azerbaijani;Ə;203.7;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Türkiyə üzrə);;Azerbaijani;Ə;211.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Balkan ölkələri üzrə);;Azerbaijani;Ə;197.8;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Xəzəryanı ölkələr;;Azerbaijani;Ə;199.4;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Bolqarıstan üzrə);;Azerbaijani;Ə;190.5;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Yunanıstan üzrə);;Azerbaijani;Ə;193.5;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq( Çexiya üzrə);;Azerbaijani;Ə;190.4;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Ukrayna üzrə);;Azerbaijani;Ə;186.5;;NO;;
2023-2024;Bakı Slavyan Universiteti;Regionşünaslıq (Polşa üzrə);;Azerbaijani;Ə;201.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;377.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-ukrayna dili üzrə);;Azerbaijani;Ə;215.9;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-polyak dili üzrə);;Azerbaijani;Ə;220.9;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-rus dili üzrə);;Azerbaijani;Ə;243.7;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-bolqar dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-yunan dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan-alman dili üzrə);;Azerbaijani;Ə;284.1;;NO;;
2023-2024;Bakı Slavyan Universiteti;Jurnalistika;;Azerbaijani;Ə;259.2;335.6;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Beynəlxalq münasibətlər;;Azerbaijani;Ə;464.1;464.1;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;576.2;576.2;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;627.0;627.0;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Politologiya;;Azerbaijani;Ə;525.3;525.3;NO;;
2023-2024;“ADA” Universiteti;Beynəlxalq münasibətlər;;English;Ə;486.4;486.4;NO;;
2023-2024;“ADA” Universiteti;Dövlət və ictimai münasibətlər;;English;Ə;525.3;525.3;NO;;
2023-2024;“ADA” Universiteti;Hüquqşünaslıq;;English;Ə;566.4;;NO;;
2023-2024;“ADA” Universiteti;Kommunikasiya və rəqəmsal media;;English;Ə;513.2;;NO;;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Kitabxanaçılıq və informasiya;;Azerbaijani;Ə;200.0;;YES;93.3;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Bədii yaradıcılıq və ekran;;Azerbaijani;Ə;266.0;320.5;NO;;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Ə;219.0;335.0;NO;;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (teatrşünaslıq);;Azerbaijani;Ə;238.2;;NO;;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (kinoşünaslıq);;Azerbaijani;Ə;200.0;;YES;88.7;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq;;Azerbaijani;Ə;200.0;311.1;YES;86.7;
2023-2024;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sosial iş;;Azerbaijani;Ə;336.8;389.2;NO;;
2023-2024;Azərbaycan Dövlət Rəssamlıq Akademiyası;Sənətşünaslıq ;;Azerbaijani;Ə;200.0;307.3;YES;81.6;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;308.8;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;339.8;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Ə;229.2;334.2;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Q;211.8;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Sosial iş;;Azerbaijani;Ə;369.7;389.7;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Sosial iş;;Azerbaijani;Q;239.7;;NO;;
2023-2024;Milli Aviasiya Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;532.4;607.5;NO;;
2023-2024;Milli Aviasiya Akademiyası;Hüquqşünaslıq;;Azerbaijani;Q;483.9;;NO;;
2023-2024;Azərbaycan Respublikası Dövlət Gömrük Komitəsinin Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;542.5;592.7;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;372.8;468.8;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;387.0;447.3;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;416.3;497.3;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Beynəlxalq münasibətlər;;Azerbaijani;Ə;269.3;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Beynəlxalq münasibətlər ;;English;Ə;295.9;454.3;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;421.9;578.8;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Filologiya (fars dili və ədəbiyyatı);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Hüquqşünaslıq;;Azerbaijani;Ə;519.3;593.5;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Hüquqşünaslıq;;Azerbaijani;Q;449.2;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Kitabxanaçılıq və informasiya;;Azerbaijani;Ə;200.0;;YES;89.8;
2023-2024;Naxçıvan Dövlət Universiteti;Kitabxanaçılıq və informasiya;;Azerbaijani;Q;200.0;;YES;92.2;
2023-2024;Naxçıvan Dövlət Universiteti;Regionşünaslıq (Avropa üzrə);;Azerbaijani;Ə;176.4;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Tarix;;Azerbaijani;Ə;200.0;455.1;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Tarix;;Azerbaijani;Q;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Tərcümə (Azərbaycan-ingilis dili üzrə);;Azerbaijani;Ə;221.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Muzey, arxiv işi və abidələrin;;Azerbaijani;Ə;185.5;342.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Sosial iş;;Azerbaijani;Ə;305.7;391.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Jurnalistika;;Azerbaijani;Ə;200.0;339.4;NO;;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;200.0;;YES;71.0;
2023-2024;Naxçıvan Müəllimlər İnstitutu;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;200.0;423.6;YES;78.4;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Korreksiyaedici təlim;;Azerbaijani;Ə;200.0;;YES;82.6;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Məktəbəqədər təhsil;;Azerbaijani;Ə;200.0;364.3;YES;87.3;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Tarix müəllimliyi;;Azerbaijani;Ə;200.0;458.2;NO;;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;200.0;388.8;NO;;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;302.1;;NO;;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Kitabxanaçılıq və informasiya;;Azerbaijani;Ə;200.0;;YES;85.7;
2023-2024;Naxçıvan Müəllimlər İnstitutu;Kitabxanaçılıq və informasiya;;Azerbaijani;Q;200.0;;YES;91.8;
2023-2024;Gəncə Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;362.4;470.2;NO;;
2023-2024;Gəncə Dövlət Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;299.2;416.5;NO;;
2023-2024;Gəncə Dövlət Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;230.6;356.3;NO;;
2023-2024;Gəncə Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;345.4;447.5;NO;;
2023-2024;Gəncə Dövlət Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;269.7;372.9;NO;;
2023-2024;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;389.9;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;212.2;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;243.0;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;219.4;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Tarix;;Azerbaijani;Ə;320.6;458.9;NO;;
2023-2024;Gəncə Dövlət Universiteti;Tarix;;Azerbaijani;Q;212.9;454.9;NO;;
2023-2024;Gəncə Dövlət Universiteti;Tərcümə (ingilis dili üzrə);;Azerbaijani;Ə;315.9;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Sosial iş;;Azerbaijani;Ə;275.2;396.1;NO;;
2023-2024;Gəncə Dövlət Universiteti;Sosial iş;;Azerbaijani;Q;233.0;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı;;Azerbaijani;Ə;357.0;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;341.7;420.2;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Korreksiyaedici təlim;;Azerbaijani;Ə;274.0;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Korreksiyaedici təlim;;Azerbaijani;Q;231.6;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;283.7;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;348.8;449.8;NO;;
